index,bus_id,type,Pd,Qd,Gs,Bs,zone_id,Vm,Va,baseKV,loss_zone,Vmax,Vmin,lam_P,lam_Q,mu_Vmax,mu_Vmin,interconnect,sub_id,Lat,Lon
2924,2925,1,18.84,4.25,0,0.0,4,1.0327,-73.6037,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1390,42.6488,70.6565
2925,2926,1,18.84,8.29,0,0.0,4,1.04097,-71.4052,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1391,42.6793,70.6609
2926,2927,1,19.95,13.29,0,40.32,4,1.04077,-71.3254,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1392,42.6019,70.7625
2927,2928,1,23.34,6.99,0,0.0,4,1.03291,-73.4424,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1393,42.5898,70.7319
2928,2929,1,0.0,0.0,0,0.0,4,1.03956,-73.13,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1394,42.7943,71.0367
2929,2930,1,16.63,14.87,0,0.0,4,1.03936,-73.137,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1394,42.7943,71.0367
2930,2931,1,12.44,2.87,0,0.0,4,1.03812,-73.3901,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1395,42.7657,71.0995
2931,2932,1,19.42,4.27,0,18.73,4,1.03887,-73.2315,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1396,42.8513,71.0502
2932,2933,1,0.0,0.0,0,0.0,4,1.03875,-73.2187,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1396,42.8513,71.0502
2933,2934,1,0.0,0.0,0,0.0,4,1.04163,-67.944,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,1397,42.8019,71.0102
2934,2935,1,0.0,0.0,0,0.0,4,1.03959,-70.0989,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1397,42.8019,71.0102
2935,2936,1,28.56,7.76,0,0.0,4,1.04189,-72.7033,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1397,42.8019,71.0102
2938,2939,1,0.0,0.0,0,0.0,4,1.04316,-67.6904,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,1397,42.8019,71.0102
2939,2940,1,0.0,0.0,0,0.0,4,1.04163,-67.944,500.0,1,1.1,0.9,63.95,0,0,0,Eastern,1397,42.8019,71.0102
2940,2941,1,10.92,3.97,0,0.0,4,1.03715,-74.0278,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1398,42.7618,71.1987
2941,2942,1,0.0,0.0,0,0.0,4,1.03854,-73.393,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1399,42.7772,71.08
2942,2943,1,10.92,1.39,0,0.0,4,1.0385,-73.3989,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1399,42.7772,71.08
2943,2944,1,13.29,0.59,0,0.0,4,1.03807,-73.3368,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1400,42.6984,71.0889
2944,2945,1,15.6,0.13,0,0.0,4,1.03461,-73.4211,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1401,42.6304,70.7727
2945,2946,1,8.7,3.38,0,0.0,4,1.03699,-74.2473,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1402,42.6603,70.8553
2946,2947,1,11.91,2.56,0,0.0,4,1.03686,-71.1098,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1403,42.6519,70.8869
2947,2948,1,18.7,6.25,0,0.0,4,1.03766,-73.7426,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1404,42.7385,71.1483
2948,2949,1,0.0,0.0,0,0.0,4,1.03251,-74.214,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1405,42.6134,71.1875
2949,2950,1,21.82,11.25,0,0.0,4,1.03233,-74.2264,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1405,42.6134,71.1875
2950,2951,1,18.7,6.82,0,0.0,4,1.03743,-74.0229,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1406,42.7821,71.1981
2951,2952,1,0.0,0.0,0,9.89,4,1.03791,-70.9824,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1407,42.7519,71.0784
2952,2953,1,0.0,0.0,0,0.0,4,1.03939,-73.1845,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1407,42.7519,71.0784
2953,2954,1,38.65,22.32,0,0.0,4,1.03756,-71.0017,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1407,42.7519,71.0784
2954,2955,1,0.0,0.0,0,131.17,4,1.04101,-71.1397,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1408,42.7234,71.1592
2955,2956,1,0.0,0.0,0,0.0,4,1.04154,-73.661,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1408,42.7234,71.1592
2956,2957,1,18.7,3.01,0,0.0,4,1.04092,-71.1497,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1408,42.7234,71.1592
2957,2958,1,12.09,4.05,0,0.0,4,1.03876,-73.6617,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1409,42.789,71.1035
2958,2959,1,12.09,3.95,0,0.0,4,1.03595,-73.7227,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1410,42.6414,71.169
2959,2960,1,12.09,1.02,0,0.0,4,1.03589,-73.7837,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1411,42.6651,71.1487
2960,2961,1,44.11,31.8,0,0.0,4,1.03709,-74.5641,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1412,42.5519,70.9458
2961,2962,1,0.0,0.0,0,0.0,4,1.0377,-74.3552,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1413,42.53,70.9783
2962,2963,1,30.37,9.03,0,0.0,4,1.03755,-74.3709,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1413,42.53,70.9783
2963,2964,1,17.88,2.89,0,0.0,4,1.04063,-74.2943,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1414,42.442,70.9273
2964,2965,1,0.0,0.0,0,0.0,4,1.04071,-74.2838,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1414,42.442,70.9273
2965,2966,1,36.14,8.81,0,0.0,4,1.0393,-74.5253,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1415,42.5199,70.9215
2966,2967,1,17.88,2.3,0,0.0,4,1.04388,-73.907,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1416,42.3518,70.9547
2967,2968,1,12.5,1.65,0,0.0,4,1.04455,-73.9251,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1417,42.3563,70.9791
2968,2969,1,21.51,10.67,0,0.0,4,1.03652,-74.4314,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1418,42.4989,71.0202
2969,2970,1,7.99,3.26,0,0.0,4,1.03585,-74.578,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1419,42.5509,71.043
2970,2971,1,14.93,3.91,0,0.0,4,1.03723,-74.0825,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1420,42.562,70.802
2971,2972,1,42.92,13.47,0,0.0,4,1.03732,-73.4847,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1421,42.7518,71.1072
2972,2973,1,18.71,5.3,0,0.0,4,1.03738,-73.9856,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1422,42.7454,71.2142
2973,2974,1,0.0,0.0,0,0.0,4,1.03748,-73.9745,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1422,42.7454,71.2142
2974,2975,1,18.71,4.9,0,0.0,4,1.03859,-73.8853,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1423,42.6798,71.2119
2975,2976,1,18.71,2.85,0,0.0,4,1.03844,-73.7937,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1424,42.7702,71.2576
2976,2977,1,18.71,11.47,0,0.0,4,1.0389,-73.8057,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1425,42.7331,71.1827
2977,2978,1,0.0,0.0,0,0.0,4,1.03907,-73.7956,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1425,42.7331,71.1827
2978,2979,1,0.0,0.0,0,0.0,4,1.03648,-73.9256,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1426,42.6306,71.0662
2979,2980,1,11.19,1.26,0,0.0,4,1.03644,-73.9318,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1426,42.6306,71.0662
2980,2981,1,16.89,3.68,0,0.0,4,1.03983,-72.8156,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1427,42.7677,70.8899
2981,2982,1,8.62,0.85,0,0.0,4,1.03711,-72.2152,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1428,42.8295,70.879
2982,2983,1,10.97,7.09,0,0.0,4,1.03681,-72.0095,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1429,42.8518,70.908
2983,2984,1,0.0,0.0,0,0.0,4,1.03691,-72.0045,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1429,42.8518,70.908
2984,2985,1,0.0,0.0,0,0.0,4,1.03786,-73.2954,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1430,42.7077,71.0436
2985,2986,1,18.05,5.17,0,0.0,4,1.03776,-73.3054,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1430,42.7077,71.0436
2986,2987,1,0.0,0.0,0,24.31,4,1.0388,-74.5959,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1431,42.6701,71.0096
2987,2988,1,23.55,11.65,0,0.0,4,1.03861,-74.6079,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1431,42.6701,71.0096
2988,2989,1,25.22,3.13,0,0.0,4,1.03628,-74.0876,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1432,42.6203,71.0221
2989,2990,1,0.0,0.0,0,0.0,4,1.03639,-74.0726,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1432,42.6203,71.0221
2990,2991,1,0.0,0.0,0,-49.12,4,1.03588,-71.1856,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1433,42.6697,71.0742
2991,2992,1,0.0,0.0,0,0.0,4,1.03768,-73.4898,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1433,42.6697,71.0742
2994,2995,1,17.16,2.57,0,0.0,4,1.0358,-71.1944,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1433,42.6697,71.0742
2995,2996,1,0.0,0.0,0,0.0,4,1.03156,-71.6074,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1434,42.592,70.9937
2996,2997,1,28.17,12.25,0,0.0,4,1.0447,-74.254,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1434,42.592,70.9937
2997,2998,1,0.0,0.0,0,0.0,4,1.03234,-71.5725,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1434,42.592,70.9937
2998,2999,1,20.17,2.19,0,0.0,4,1.03734,-74.4404,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1435,42.5471,70.9775
2999,3000,1,0.0,0.0,0,0.0,4,1.0374,-74.4298,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1435,42.5471,70.9775
3000,3001,1,0.0,0.0,0,0.0,4,1.02462,-71.8403,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1436,42.5148,71.0123
3001,3002,1,32.42,16.2,0,0.0,4,1.03874,-74.3657,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1436,42.5148,71.0123
3002,3003,1,0.0,0.0,0,0.0,4,1.02587,-71.7815,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1436,42.5148,71.0123
3003,3004,1,0.0,0.0,0,0.0,4,1.0367,-74.5599,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1437,42.5269,71.0304
3004,3005,1,41.68,6.22,0,0.0,4,1.03653,-74.5831,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1437,42.5269,71.0304
3005,3006,1,20.35,4.72,0,0.0,4,1.03755,-74.4682,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1438,42.5392,70.9683
3006,3007,1,0.0,0.0,0,0.0,4,1.03653,-74.227,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1439,42.5664,70.7788
3007,3008,1,23.57,2.36,0,0.0,4,1.03646,-74.2395,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1439,42.5664,70.7788
3008,3009,1,33.39,5.27,0,0.0,4,1.03398,-71.558,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1440,42.5729,70.9354
3009,3010,1,7.82,1.69,0,0.0,4,1.03864,-72.9277,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1441,42.7673,70.8407
3010,3011,1,5.47,2.02,0,0.0,4,1.04046,-71.0744,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1442,42.9377,70.8952
3011,3012,1,0.0,0.0,0,0.0,4,1.04053,-71.0799,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1443,42.984,70.9264
3012,3013,1,5.47,1.46,0,0.0,4,1.0405,-71.0826,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1443,42.984,70.9264
3013,3014,1,0.0,0.0,0,0.0,4,1.03239,-74.6055,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1444,42.4714,71.0313
3014,3015,1,41.51,2.6,0,0.0,4,1.03226,-74.6277,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1444,42.4714,71.0313
3015,3016,1,0.0,0.0,0,0.0,4,1.03631,-74.4099,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1445,42.5024,70.9966
3016,3017,1,13.2,1.34,0,0.0,4,1.03626,-74.4172,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1445,42.5024,70.9966
3017,3018,1,0.0,0.0,0,0.0,4,1.0336,-74.6058,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1446,42.4753,71.0672
3018,3019,1,21.06,7.05,0,0.0,4,1.03349,-74.6165,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1446,42.4753,71.0672
3019,3020,1,9.14,0.78,0,0.0,4,1.03698,-73.6759,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1447,42.6425,70.945
3020,3021,1,9.26,1.3,0,0.0,4,1.03906,-74.3562,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1448,42.49,70.8369
3021,3022,1,12.36,1.99,0,0.0,4,1.03756,-74.0672,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1449,42.609,70.8772
3022,3023,1,14.38,2.25,0,0.0,4,1.0398,-73.2369,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1450,42.3171,72.4862
3023,3024,1,0.0,0.0,0,0.0,4,1.0387,-73.0676,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1451,42.3601,72.493
3024,3025,1,16.81,6.48,0,0.0,4,1.0386,-73.0762,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1451,42.3601,72.493
3025,3026,1,0.0,0.0,0,0.0,4,1.03993,-72.0403,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1452,42.3812,72.458
3026,3027,1,0.0,0.0,0,0.0,4,1.03994,-72.9614,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1452,42.3812,72.458
3027,3028,1,22.45,7.79,0,0.0,4,1.03978,-72.0531,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1452,42.3812,72.458
3028,3029,1,4.96,1.33,0,0.0,4,1.04341,-72.2243,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1453,42.5018,72.8319
3029,3030,1,0.0,0.0,0,0.0,4,1.0411,-71.8697,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1454,42.682,72.6038
3030,3031,1,3.43,1.38,0,0.0,4,1.04107,-71.8716,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1454,42.682,72.6038
3031,3032,1,4.62,0.93,0,0.0,4,1.04398,-72.1828,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1455,42.5257,72.699
3032,3033,1,17.03,5.62,0,0.0,4,1.04318,-72.1642,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1456,42.5861,72.6055
3033,3034,1,0.0,0.0,0,0.0,4,1.04328,-72.1544,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1456,42.5861,72.6055
3034,3035,1,8.76,4.09,0,0.0,4,1.04365,-71.976,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1457,42.6204,72.5792
3035,3036,1,13.39,1.3,0,0.0,4,1.04236,-71.9739,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1458,42.6386,72.5361
3036,3037,1,0.0,0.0,0,0.0,4,1.04241,-71.9662,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1458,42.6386,72.5361
3037,3038,1,8.76,2.38,0,0.0,4,1.04397,-72.009,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1459,42.563,72.57
3038,3039,1,0.0,0.0,0,0.0,4,1.04071,-72.69,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1460,42.6591,72.3709
3039,3040,1,5.72,2.14,0,0.0,4,1.04068,-72.6928,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1460,42.6591,72.3709
3040,3041,1,4.0,2.25,0,0.0,4,1.04133,-72.0239,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1461,42.7297,72.5036
3041,3042,1,6.09,1.48,0,0.0,4,1.04145,-73.1615,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1462,42.6022,72.2631
3042,3043,1,5.77,1.53,0,0.0,4,1.04086,-72.5528,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1463,42.7055,72.3391
3043,3044,1,0.0,0.0,0,0.0,4,1.04759,-72.1572,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1464,42.5427,72.3622
3044,3045,1,11.8,4.65,0,0.0,4,1.04752,-72.1629,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1464,42.5427,72.3622
3045,3046,1,9.28,1.19,0,0.0,4,1.04389,-71.8383,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1465,42.6568,72.7646
3046,3047,1,0.0,0.0,0,0.0,4,1.04392,-71.0025,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1466,42.4916,72.5966
3047,3048,1,0.0,0.0,0,0.0,4,1.04378,-72.3272,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1466,42.4916,72.5966
3048,3049,1,13.14,4.42,0,0.0,4,1.04384,-71.0094,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1466,42.4916,72.5966
3049,3050,1,0.0,0.0,0,0.0,4,1.04596,-72.095,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1467,42.5667,72.4429
3050,3051,1,5.64,3.12,0,0.0,4,1.04591,-72.0981,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1467,42.5667,72.4429
3051,3052,1,0.0,0.0,0,0.0,4,1.03367,-76.2082,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1468,41.9952,72.6221
3055,3056,1,0.0,0.0,0,0.0,4,1.03373,-76.203,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1468,41.9952,72.6221
3056,3057,1,0.0,0.0,0,0.0,4,1.03367,-76.2082,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1468,41.9952,72.6221
3057,3058,1,0.0,0.0,0,0.0,4,1.03789,-75.3108,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1469,42.093,72.6356
3058,3059,1,8.3,2.9,0,0.0,4,1.03784,-75.3153,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1469,42.093,72.6356
3059,3060,1,0.0,0.0,0,0.0,4,1.03766,-74.8064,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1470,42.0365,72.1937
3060,3061,1,9.16,1.93,0,0.0,4,1.03762,-74.8117,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1470,42.0365,72.1937
3061,3062,1,7.19,0.72,0,0.0,4,1.03751,-75.2204,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1471,42.1823,73.0028
3062,3063,1,0.0,0.0,0,0.0,4,1.03753,-75.2167,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1471,42.1823,73.0028
3063,3064,1,0.0,0.0,0,0.0,4,1.04021,-75.0085,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1472,42.156,72.6351
3064,3065,1,11.48,3.73,0,0.0,4,1.04013,-75.015,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1472,42.156,72.6351
3065,3066,1,20.76,10.32,0,0.0,4,1.03259,-74.6361,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1473,42.185,72.5762
3066,3067,1,13.1,4.88,0,0.0,4,1.03329,-74.5892,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1474,42.2204,72.5364
3067,3068,1,0.0,0.0,0,0.0,4,1.03337,-74.5827,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1474,42.2204,72.5364
3068,3069,1,0.0,0.0,0,0.0,4,1.04162,-74.8413,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1475,42.1785,72.6226
3072,3073,1,0.0,0.0,0,0.0,4,1.0417,-74.8295,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1475,42.1785,72.6226
3073,3074,1,19.14,2.4,0,0.0,4,1.04155,-74.8524,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1475,42.1785,72.6226
3074,3075,1,18.8,3.8,0,0.0,4,1.03372,-74.4422,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1476,42.2333,72.5096
3075,3076,1,0.0,0.0,0,0.0,4,1.03784,-72.5687,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1477,42.2892,72.5294
3076,3077,1,0.0,0.0,0,0.0,4,1.03996,-73.6006,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1477,42.2892,72.5294
3077,3078,1,43.48,6.63,0,0.0,4,1.03766,-72.5919,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1477,42.2892,72.5294
3078,3079,1,7.78,1.18,0,0.0,4,1.03323,-75.4212,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1478,42.0598,72.5006
3079,3080,1,0.0,0.0,0,0.0,4,1.03326,-75.4168,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1478,42.0598,72.5006
3080,3081,1,14.43,0.87,0,0.0,4,1.04191,-75.5466,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1479,42.0069,72.4309
3081,3082,1,0.0,0.0,0,0.0,4,1.03662,-75.7141,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1480,42.0544,72.703
3082,3083,1,7.7,3.7,0,0.0,4,1.03656,-75.7185,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1480,42.0544,72.703
3083,3084,1,7.7,1.12,0,0.0,4,1.03365,-76.2751,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1481,41.9663,72.6212
3084,3085,1,17.09,5.39,0,0.0,4,1.03939,-75.2905,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1482,42.2059,72.8082
3085,3086,1,0.0,0.0,0,0.0,4,1.0395,-75.281,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1482,42.2059,72.8082
3086,3087,1,1.85,0.49,0,0.0,4,1.03927,-76.0165,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1483,42.0093,73.1156
3087,3088,1,19.74,4.67,0,0.0,4,1.04198,-75.2304,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1484,42.1315,72.727
3088,3089,1,19.74,3.47,0,0.0,4,1.04069,-75.1897,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1485,42.1401,72.6762
3089,3090,1,0.0,0.0,0,0.0,4,1.03602,-74.0079,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1486,42.2491,72.6518
3090,3091,1,19.74,3.5,0,0.0,4,1.03593,-74.0193,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1486,42.2491,72.6518
3091,3092,1,23.56,9.05,0,0.0,4,1.04113,-75.1691,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1487,42.1807,72.6969
3092,3093,1,4.49,2.04,0,0.0,4,1.04028,-73.6778,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1488,42.3684,72.8478
3093,3094,1,0.0,0.0,0,0.0,4,1.03484,-75.7847,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1489,42.04,72.6577
3094,3095,1,24.01,9.78,0,0.0,4,1.03469,-75.7967,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1489,42.04,72.6577
3095,3096,1,10.45,6.25,0,0.0,4,1.03222,-74.6656,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1490,42.1746,72.4971
3096,3097,1,0.0,0.0,0,0.0,4,1.04383,-72.5004,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1491,42.121,72.3197
3097,3098,1,0.0,0.0,0,0.0,4,1.04187,-74.3114,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1491,42.121,72.3197
3098,3099,1,15.76,0.93,0,0.0,4,1.04379,-72.5088,230.0,1,1.1,0.9,63.95,0,0,0,Eastern,1491,42.121,72.3197
3099,3100,1,0.0,0.0,0,0.0,4,1.03313,-74.7058,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1492,42.1731,72.3835
3100,3101,1,9.2,2.85,0,0.0,4,1.03308,-74.7104,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1492,42.1731,72.3835
3101,3102,1,12.57,3.89,0,0.0,4,1.04034,-74.4001,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1493,42.145,72.2157
3102,3103,1,0.0,0.0,0,0.0,4,1.04041,-74.3928,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1493,42.145,72.2157
3103,3104,1,0.0,0.0,0,0.0,4,1.03822,-74.5227,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1494,42.1814,72.2952
3104,3105,1,6.51,1.64,0,0.0,4,1.03819,-74.5265,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1494,42.1814,72.2952
3105,3106,1,13.45,3.64,0,0.0,4,1.03771,-75.6671,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1495,42.129,72.8201
3106,3107,1,6.27,0.53,0,0.0,4,1.03552,-75.9124,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1496,42.0247,72.7481
3107,3108,1,0.0,0.0,0,0.0,4,1.03555,-75.9089,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1496,42.0247,72.7481
3108,3109,1,11.32,3.96,0,0.0,4,1.03543,-75.3044,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1497,42.0917,72.5619
3109,3110,1,21.17,7.14,0,0.0,4,1.03227,-74.6557,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1498,42.2162,72.471
3110,3111,1,0.0,0.0,0,0.0,4,1.03241,-74.6434,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1498,42.2162,72.471
3111,3112,1,11.32,3.2,0,0.0,4,1.03295,-74.706,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1499,42.1733,72.5396
3112,3113,1,9.28,2.96,0,0.0,4,1.03816,-75.3475,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1500,42.1175,72.6392
3113,3114,1,0.0,0.0,0,0.0,4,1.03466,-75.0651,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1501,42.1253,72.5484
3114,3115,1,12.3,8.78,0,0.0,4,1.03454,-75.0713,115.0,1,1.1,0.9,63.95,0,0,0,Eastern,1501,42.1253,72.5484
